years_experience,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,job_posting_month,job_posting_year,hiring_urgency,job_openings,total_skills,job_title_business analyst,job_title_data analyst,job_title_data engineer,job_title_data scientist,job_title_machine learning engineer,company_size_medium,company_size_small,company_industry_education,company_industry_finance,company_industry_healthcare,company_industry_retail,company_industry_technology,country_canada,country_germany,country_india,country_singapore,country_uk,country_usa,remote_type_onsite,remote_type_remote,education_level_master,education_level_phd,salary
9,1,1,0,1,1,7,2020,2,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,121124
1,0,0,0,1,0,9,2020,3,9,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,65952
0,1,0,1,0,1,10,2022,3,7,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,76514
1,0,1,0,1,0,5,2021,3,7,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,157658
6,0,1,1,1,0,10,2026,3,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,174527
11,0,1,0,0,0,9,2024,3,9,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,114769
3,0,0,1,0,0,1,2023,1,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134740
6,0,0,1,0,0,9,2023,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,89248
2,1,0,1,1,1,11,2021,3,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,129475
12,0,1,1,0,0,2,2020,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,63204
5,1,1,0,0,1,12,2025,3,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,126603
14,0,1,0,0,0,9,2024,3,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,74270
9,1,0,1,1,1,11,2025,3,7,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,116731
12,0,0,1,1,0,3,2025,3,6,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,106037
14,1,1,1,0,0,3,2020,2,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,69195
11,0,0,0,1,0,11,2023,2,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,112624
10,1,0,1,1,0,8,2022,3,5,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,148903
5,1,1,1,0,1,5,2026,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,126074
7,1,0,0,0,1,8,2023,1,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,87378
2,0,0,0,1,0,2,2021,3,8,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,107310
4,1,1,1,1,1,1,2025,3,8,5,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,159469
3,0,1,0,0,1,2,2021,3,9,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,88255
12,1,0,1,0,0,4,2024,2,5,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,108598
13,1,1,1,1,0,1,2022,3,6,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108690
1,1,1,1,0,0,5,2026,1,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,153922
3,1,0,1,1,1,10,2020,3,5,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,135381
11,1,0,1,1,0,7,2026,3,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,147853
14,1,0,1,1,1,9,2023,3,6,4,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,115850
2,0,0,0,0,1,8,2021,1,4,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,78423
7,1,1,1,0,0,7,2022,1,4,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,117495
8,0,1,1,0,1,7,2024,3,8,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,122726
14,1,0,1,1,1,10,2024,3,9,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,119623
11,0,1,1,0,1,11,2020,3,7,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,79355
2,1,1,1,0,0,3,2020,3,7,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,119640
11,0,1,0,0,1,7,2022,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,81060
10,1,1,0,1,1,2,2022,2,5,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103616
9,1,1,0,1,0,12,2023,3,7,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,87447
5,0,1,1,1,0,5,2024,3,8,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,102973
4,0,1,1,0,0,2,2025,3,7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,113481
13,1,1,0,0,0,6,2025,3,9,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73558
0,0,1,0,0,0,11,2026,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115787
10,0,1,0,0,0,8,2025,2,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,72053
10,0,0,1,0,0,9,2024,2,6,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,67021
10,0,0,0,0,0,3,2026,2,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,100306
14,1,1,1,1,0,5,2026,3,6,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,131891
8,1,0,1,1,1,8,2024,3,6,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,126164
13,1,0,1,0,0,7,2021,2,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,104279
14,0,1,1,0,0,7,2021,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,116693
0,1,0,0,1,1,11,2024,3,7,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,74600
13,1,1,1,0,1,7,2025,2,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,138961
14,1,1,0,1,1,10,2021,2,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,111085
7,0,1,1,1,1,10,2021,3,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,133645
9,1,1,0,1,1,4,2021,3,9,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,104835
4,0,0,1,0,1,9,2020,3,9,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,122065
9,1,0,0,1,0,6,2023,3,7,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,130477
7,1,0,1,1,0,8,2024,3,6,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,121037
1,0,1,1,1,0,3,2025,3,8,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,101798
6,0,0,1,1,0,5,2023,3,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,98109
14,0,1,0,0,0,12,2024,3,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,116890
3,0,1,0,1,1,11,2022,1,2,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,98617
13,0,0,0,0,0,6,2025,3,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,76337
9,0,0,0,1,0,7,2024,2,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,147403
6,0,1,0,1,1,10,2025,1,4,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,161118
1,1,1,1,1,0,3,2022,3,3,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,84135
4,1,0,1,1,0,9,2021,3,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,147131
4,0,0,1,1,0,2,2026,3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,104962
1,1,0,1,0,1,7,2025,1,5,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,111544
9,0,0,0,1,1,10,2026,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,112498
7,1,1,1,1,0,6,2026,3,7,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,81461
12,0,1,1,0,1,9,2023,3,8,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,124640
14,0,0,1,1,1,7,2024,3,7,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,144992
1,0,0,0,1,1,11,2021,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101862
13,1,0,0,1,1,3,2022,2,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,72831
10,0,0,1,0,0,11,2024,2,3,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,133332
7,1,1,0,1,0,6,2022,3,9,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,66667
0,0,0,0,0,1,3,2021,1,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,84976
0,0,1,1,1,1,10,2022,3,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,110620
11,1,0,0,0,1,6,2022,2,6,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,84308
1,1,0,1,0,0,12,2025,1,5,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,69619
1,0,1,0,1,1,6,2024,1,1,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,138158
11,0,0,1,0,1,9,2022,2,5,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,95675
7,1,1,0,0,1,9,2024,3,9,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,134364
13,1,1,0,1,0,2,2025,2,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,128272
3,1,0,0,1,0,2,2026,1,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,119324
1,0,0,0,0,0,8,2026,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,86348
6,0,1,1,0,0,4,2023,1,3,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,91566
7,1,1,1,1,0,11,2021,3,4,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,102117
6,1,1,1,0,1,11,2024,1,2,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,78867
6,1,1,0,0,0,7,2024,3,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,157877
13,0,0,0,0,0,6,2023,3,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,132566
1,0,0,1,0,1,11,2024,3,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,141829
0,0,0,0,0,0,1,2025,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138827
11,1,1,1,1,1,10,2026,3,6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,111526
7,1,1,0,1,0,6,2025,3,9,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,90770
7,0,1,1,1,0,8,2024,3,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,121647
8,0,0,0,1,1,7,2022,2,3,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,70898
9,0,0,1,1,1,1,2022,3,8,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,178081
10,0,1,0,1,1,12,2021,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,71088
10,1,0,0,1,0,9,2020,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,67802
14,1,0,0,0,0,3,2025,2,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,103929
0,0,1,1,0,0,11,2025,3,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,125000
11,0,0,1,0,0,11,2026,3,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,172218
6,1,1,1,0,0,7,2023,3,9,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,155846
11,0,0,1,1,1,1,2025,3,9,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,140105
5,1,0,0,0,1,1,2026,1,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,84465
0,1,0,0,0,1,2,2022,3,9,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,88718
7,0,0,0,0,0,5,2022,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,144618
14,0,1,1,0,0,8,2023,3,8,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,60006
0,1,1,0,0,1,5,2026,3,9,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,129403
6,1,0,0,1,0,5,2022,3,7,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,91765
8,1,1,0,0,0,6,2020,3,8,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72242
12,1,0,1,0,1,3,2025,3,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,187392
3,0,1,0,1,1,6,2024,1,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,166644
10,0,0,0,0,0,9,2026,3,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,97989
10,0,1,0,0,1,12,2026,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,81842
8,0,1,1,1,1,8,2022,3,9,4,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,127625
9,1,1,1,0,1,2,2024,2,3,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,111489
9,1,0,0,1,0,3,2026,2,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,128501
1,1,0,1,0,1,11,2025,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,162181
13,1,0,0,0,0,4,2026,3,8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,86687
9,1,0,1,1,1,1,2024,3,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,160733
4,0,0,1,0,0,3,2024,1,5,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,61639
10,1,0,0,0,1,6,2026,2,6,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,106884
11,1,0,0,0,0,2,2026,2,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,122384
4,1,0,1,1,0,1,2025,3,8,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,168479
9,0,0,1,1,1,9,2020,3,7,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,110479
5,0,1,1,1,1,12,2022,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,129154
5,0,0,1,0,0,5,2023,1,6,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,110255
12,0,0,1,0,0,12,2021,2,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,116416
8,1,0,0,1,0,1,2025,3,9,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,134206
11,0,0,0,1,1,6,2020,3,7,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,138933
0,1,0,1,0,0,11,2023,1,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,136632
10,1,1,0,0,1,2,2026,2,6,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55520
1,1,1,0,1,0,9,2022,1,6,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,132476
12,1,1,0,0,0,8,2021,2,6,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,73555
7,0,1,0,0,1,3,2023,3,8,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,98073
13,1,1,1,1,0,10,2026,3,6,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,129544
8,0,1,1,0,0,9,2023,2,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,80218
14,0,0,0,0,0,3,2021,2,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,78533
7,0,0,0,0,0,8,2021,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,93985
5,0,0,0,1,0,12,2024,1,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,151449
14,0,0,1,0,0,6,2023,2,5,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,113670
14,1,1,0,1,1,8,2023,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,164094
2,1,1,0,1,1,9,2021,1,2,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,101118
14,0,0,1,0,0,9,2025,3,8,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,89202
5,1,1,1,0,1,12,2023,3,7,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,120914
4,1,0,1,0,0,2,2024,3,9,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,82676
8,0,0,1,1,1,6,2023,3,6,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,136534
4,1,1,0,0,0,5,2020,1,6,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,114273
13,1,0,0,0,1,3,2020,2,6,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,132300
11,1,1,0,0,0,12,2021,3,9,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,89108
6,1,0,0,1,0,10,2022,3,7,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,110107
1,0,0,0,1,0,9,2022,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,146186
13,1,1,0,1,1,3,2026,2,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,117666
6,0,1,1,0,0,3,2020,1,6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,67925
7,1,0,1,0,0,8,2023,1,5,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,130052
5,1,0,0,0,0,11,2021,3,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,138942
9,1,1,1,1,1,4,2025,3,8,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,116169
11,1,1,1,0,0,5,2026,3,9,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,131114
7,0,0,1,1,0,10,2023,3,5,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,173654
9,0,1,1,1,1,8,2020,3,3,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,117539
9,1,0,0,1,1,6,2024,3,9,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,136147
12,0,1,1,1,0,4,2024,3,7,3,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,80438
1,0,0,0,0,1,11,2023,3,9,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,63194
2,1,0,1,1,1,3,2021,3,1,4,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,92114
11,0,1,0,0,0,8,2022,2,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,121958
7,1,1,1,1,1,11,2020,3,8,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,177300
10,1,0,1,1,0,1,2021,3,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,120362
7,1,0,0,0,1,1,2022,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,151307
3,1,1,1,0,1,11,2021,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,186381
14,1,1,0,0,1,4,2023,2,5,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,108566
8,1,1,0,1,1,6,2026,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,118204
8,1,0,1,1,1,1,2022,3,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,181429
12,0,0,0,1,1,7,2024,3,9,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,161809
7,0,0,1,0,0,12,2023,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,65921
14,0,0,1,0,0,2,2022,3,8,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,118130
7,0,0,1,1,0,12,2023,3,8,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,106443
7,1,0,1,0,0,8,2022,1,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,92194
12,0,0,0,1,0,6,2021,2,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,113214
7,0,1,1,1,0,4,2022,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,135968
1,0,0,0,1,0,6,2024,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,115418
10,1,1,1,1,1,4,2020,3,2,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,88894
3,0,1,1,0,1,10,2021,1,4,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,116522
8,1,1,1,0,1,10,2022,2,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,97228
9,0,1,1,1,1,9,2020,3,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,156247
2,0,1,0,0,0,9,2022,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,98146
11,1,0,1,0,0,4,2026,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,125302
10,0,0,1,0,1,5,2021,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,110231
10,0,1,1,0,1,11,2022,2,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,162969
9,0,0,0,0,1,7,2022,3,8,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,102100
4,1,1,0,1,0,12,2022,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,120381
11,1,1,0,0,1,1,2022,2,2,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,62682
5,0,1,1,1,1,8,2026,3,2,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,177747
11,0,1,0,0,0,8,2025,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,109768
5,0,0,1,0,1,3,2023,3,7,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,98592
1,1,1,0,0,0,2,2021,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,50670
